date,brazil_totalSnow_cm,brazil_maxtempC,brazil_mintempC,brazil_sunHour,brazil_averageHumidity,brazil_averageWindspeedKmph,brazil_averagePressure,brazil_averageCloudCover,vietnam_totalSnow_cm,vietnam_maxtempC,vietnam_mintempC,vietnam_sunHour,vietnam_averageHumidity,vietnam_averageWindspeedKmph,vietnam_averagePressure,vietnam_averageCloudCover,colombia_totalSnow_cm,colombia_maxtempC,colombia_mintempC,colombia_sunHour,colombia_averageHumidity,colombia_averageWindspeedKmph,colombia_averagePressure,colombia_averageCloudCover,indonesia_totalSnow_cm,indonesia_maxtempC,indonesia_mintempC,indonesia_sunHour,indonesia_averageHumidity,indonesia_averageWindspeedKmph,indonesia_averagePressure,indonesia_averageCloudCover,ethiopia_totalSnow_cm,ethiopia_maxtempC,ethiopia_mintempC,ethiopia_sunHour,ethiopia_averageHumidity,ethiopia_averageWindspeedKmph,ethiopia_averagePressure,ethiopia_averageCloudCover,honduras_totalSnow_cm,honduras_maxtempC,honduras_mintempC,honduras_sunHour,honduras_averageHumidity,honduras_averageWindspeedKmph,honduras_averagePressure,honduras_averageCloudCover,india_totalSnow_cm,india_maxtempC,india_mintempC,india_sunHour,india_averageHumidity,india_averageWindspeedKmph,india_averagePressure,india_averageCloudCover,uganda_totalSnow_cm,uganda_maxtempC,uganda_mintempC,uganda_sunHour,uganda_averageHumidity,uganda_averageWindspeedKmph,uganda_averagePressure,uganda_averageCloudCover,mexico_totalSnow_cm,mexico_maxtempC,mexico_mintempC,mexico_sunHour,mexico_averageHumidity,mexico_averageWindspeedKmph,mexico_averagePressure,mexico_averageCloudCover,guatemala_totalSnow_cm,guatemala_maxtempC,guatemala_mintempC,guatemala_sunHour,guatemala_averageHumidity,guatemala_averageWindspeedKmph,guatemala_averagePressure,guatemala_averageCloudCover,peru_totalSnow_cm,peru_maxtempC,peru_mintempC,peru_sunHour,peru_averageHumidity,peru_averageWindspeedKmph,peru_averagePressure,peru_averageCloudCover,nicaragua_totalSnow_cm,nicaragua_maxtempC,nicaragua_mintempC,nicaragua_sunHour,nicaragua_averageHumidity,nicaragua_averageWindspeedKmph,nicaragua_averagePressure,nicaragua_averageCloudCover
2018-06-16,0.0,18,16,5.4,86.375,12.375,1025.625,95.5,0.0,27,15,12.6,54.375,5.25,1014.375,11.5,0.0,22,15,6.1,80.75,16.125,1017.0,77.75,0.0,31,25,11.9,77.375,7.0,1011.875,49.25,0.0,25,16,10.7,88.875,4.0,1012.125,61.625,0.0,36,27,13.1,47.0,25.75,1007.375,32.625,0.0,30,22,8.8,70.5,4.75,1012.875,68.25,0.0,21,15,13.1,83.375,4.5,1013.25,51.125,0.0,20,16,9.4,94.25,6.25,1013.125,87.375,0.0,28,18,8.7,55.375,9.125,1017.125,0.0,0.0,39,28,11.6,40.125,9.0,1009.625,36.125,0.0,32,23,8.3,87.5,2.25,1003.125,77.5
2018-06-17,0.0,20,16,8.5,80.5,11.5,1026.125,78.875,0.0,27,15,12.6,52.25,5.375,1014.75,7.0,0.0,21,15,6.1,86.0,14.75,1017.0,70.5,0.0,30,23,8.1,77.875,6.75,1013.125,66.75,0.0,24,16,10.7,89.625,3.875,1013.75,66.25,0.0,37,27,13.1,44.875,29.5,1007.375,43.125,0.0,31,17,7.4,68.375,4.5,1012.875,63.75,0.0,22,13,13.1,85.0,4.125,1014.0,58.375,0.0,20,16,10.7,92.75,7.75,1014.25,81.0,0.0,27,17,8.7,55.125,8.75,1017.0,1.875,0.0,40,28,11.6,43.0,9.75,1009.125,45.0,0.0,32,24,8.3,83.75,3.375,1002.25,75.875
2018-06-18,0.0,21,16,7.0,78.75,9.25,1025.875,83.125,0.0,25,15,12.7,55.375,5.125,1015.0,12.5,0.0,22,16,6.1,84.375,15.125,1016.125,67.875,0.0,31,23,13.0,77.875,6.75,1013.25,23.875,0.0,26,16,12.0,87.0,5.0,1013.75,45.125,0.0,35,27,13.1,46.875,29.625,1006.75,40.125,0.0,31,23,8.8,72.375,4.25,1012.25,54.25,0.0,23,13,13.1,85.875,3.875,1015.0,55.375,0.0,21,16,9.4,91.0,9.0,1014.0,79.875,0.0,26,17,8.7,54.375,8.75,1017.625,1.375,0.0,37,29,10.3,42.0,7.0,1008.25,66.375,0.0,31,24,8.3,80.5,4.0,1001.375,79.125
2018-06-19,0.0,24,16,10.8,74.875,8.5,1025.375,51.625,0.0,24,15,12.7,58.125,4.875,1015.125,17.5,0.0,22,15,7.5,83.625,13.875,1016.125,69.125,0.0,30,26,10.7,76.75,8.25,1012.875,61.875,0.0,27,17,12.0,78.625,4.375,1013.125,46.125,0.0,34,27,13.1,49.875,25.875,1005.75,29.625,0.0,30,22,6.0,75.75,4.0,1012.125,73.875,0.0,24,16,10.7,84.125,2.875,1014.25,72.875,0.0,21,16,10.6,91.0,8.0,1013.75,78.25,0.0,27,17,8.7,48.125,8.5,1017.25,0.0,0.0,29,23,7.7,61.375,12.25,1010.75,68.5,0.0,29,24,12.0,80.375,4.0,1002.5,57.875
2018-06-20,0.0,26,17,10.8,66.25,5.25,1023.75,13.125,0.0,24,14,12.7,59.0,5.25,1015.25,17.625,0.0,23,15,7.5,82.25,14.5,1017.5,76.375,0.0,29,25,10.7,76.375,6.5,1012.75,59.875,0.0,28,16,13.0,83.75,4.75,1012.75,43.75,0.0,37,27,13.1,47.75,23.625,1004.75,34.125,0.0,31,22,7.4,74.5,4.125,1013.125,65.625,0.0,23,12,10.7,84.75,5.125,1013.625,69.875,0.0,24,15,9.4,91.25,4.75,1013.625,80.125,0.0,28,18,8.7,54.5,9.75,1017.0,0.0,0.0,35,24,11.6,59.5,6.25,1012.75,31.75,0.0,29,24,8.3,82.875,3.375,1005.375,68.5
2018-06-21,0.0,26,19,10.8,61.875,9.875,1021.25,7.75,0.0,24,14,12.6,57.25,5.25,1015.375,17.75,0.0,24,14,7.5,74.125,16.125,1017.625,43.75,0.0,29,22,11.9,77.75,5.875,1012.125,53.875,0.0,26,16,10.7,81.25,5.0,1012.5,57.25,0.0,36,28,13.1,50.0,19.75,1004.25,45.875,0.0,31,26,7.4,75.375,4.625,1013.25,73.0,0.0,23,17,10.7,85.25,4.0,1013.75,73.25,0.0,21,17,9.4,88.75,3.5,1014.0,75.375,0.0,26,17,8.7,61.25,10.25,1017.0,0.375,0.0,35,25,10.3,51.0,6.125,1012.75,53.5,0.0,31,24,10.8,79.25,4.75,1005.5,73.0
2018-06-22,0.0,26,19,10.8,58.25,6.875,1019.75,13.5,0.0,28,15,12.6,50.75,5.5,1014.375,9.0,0.0,25,14,11.6,70.75,21.25,1016.5,20.5,0.0,29,22,13.0,80.25,5.25,1012.125,41.625,0.0,32,17,9.4,82.25,3.75,1012.875,67.5,0.0,33,28,8.2,56.125,22.875,1004.0,76.375,0.0,31,22,7.4,72.75,4.375,1012.625,60.875,0.0,23,16,10.7,81.375,5.0,1013.25,74.75,0.0,23,18,9.4,91.125,6.875,1013.375,72.25,0.0,25,15,8.7,58.375,9.5,1017.125,1.5,0.0,38,26,9.0,41.25,7.125,1011.5,58.125,0.0,28,23,12.0,80.0,5.25,1005.125,63.5
2018-06-23,0.0,27,19,10.8,56.375,8.75,1019.0,13.625,0.0,24,14,12.7,56.5,5.0,1013.875,30.375,0.0,23,16,8.9,76.75,23.375,1016.0,52.75,0.0,29,25,13.0,76.0,8.75,1012.125,21.125,0.0,27,16,13.0,83.5,4.0,1012.875,26.875,0.0,33,26,10.7,57.625,23.625,1004.625,71.875,0.0,31,21,6.0,76.0,4.25,1011.875,76.625,0.0,23,15,13.1,82.25,4.5,1013.5,52.375,0.0,23,17,10.6,88.125,8.625,1013.0,63.125,0.0,26,15,8.7,56.75,10.25,1016.125,0.0,0.0,33,27,7.7,44.375,6.25,1011.25,60.875,0.0,24,22,8.3,92.125,4.25,1004.875,80.625
2018-06-24,0.0,27,20,10.1,62.25,6.75,1018.875,45.0,0.0,24,14,12.7,56.875,5.125,1013.25,21.25,0.0,21,16,6.1,81.125,19.75,1015.625,67.875,0.0,29,26,13.0,76.875,6.75,1012.25,49.625,0.0,26,16,13.0,80.5,5.25,1012.75,15.625,0.0,34,26,13.1,53.0,27.875,1005.5,49.625,0.0,30,19,10.2,76.625,4.125,1011.375,65.125,0.0,22,16,10.7,83.5,4.875,1014.0,70.0,0.0,21,17,8.1,90.625,13.5,1013.5,79.125,0.0,25,15,8.7,57.875,10.25,1015.75,0.0,0.0,37,25,11.6,46.625,6.625,1009.625,27.375,0.0,23,21,8.3,96.375,5.875,1004.25,93.25
2018-06-25,0.0,27,19,10.8,58.375,8.875,1017.875,13.75,0.0,23,14,12.7,58.25,5.0,1013.875,29.25,0.0,22,15,6.1,76.875,17.75,1015.75,76.75,0.0,32,22,11.9,75.0,6.625,1012.375,51.625,0.0,26,16,13.0,82.125,4.25,1013.0,41.75,0.0,35,27,13.1,51.375,30.25,1005.25,53.375,0.0,28,22,6.0,79.75,3.375,1011.5,78.625,0.0,23,15,13.1,82.375,5.5,1014.0,48.875,0.0,21,16,9.4,89.875,13.0,1013.375,79.875,0.0,26,15,8.7,57.625,9.375,1016.75,0.0,0.0,38,28,11.6,39.75,6.75,1009.0,31.75,0.0,22,19,8.3,99.0,4.875,1004.75,99.375
2018-06-26,0.0,28,20,10.8,54.125,10.0,1016.5,16.25,0.0,26,14,12.6,57.0,5.125,1013.25,20.625,0.0,21,16,6.1,81.75,18.75,1016.0,66.75,0.0,32,22,13.0,80.75,8.0,1012.625,46.125,0.0,26,16,13.0,84.125,4.875,1014.0,41.0,0.0,31,27,10.7,53.5,30.0,1004.75,62.5,0.0,28,19,6.0,79.0,3.0,1012.25,73.75,0.0,23,15,10.7,81.5,6.625,1014.25,60.25,0.0,22,17,9.4,90.75,14.25,1013.75,81.625,0.0,27,17,8.7,55.5,10.875,1016.0,0.0,0.0,36,28,11.6,45.375,10.0,1008.875,38.5,0.0,22,20,10.8,96.125,2.625,1007.875,78.625
2018-06-27,0.0,29,20,10.8,51.875,6.375,1018.375,10.375,0.0,25,14,12.6,58.75,5.25,1013.125,23.5,0.0,22,16,7.5,79.5,17.875,1016.0,57.625,0.0,31,23,13.0,76.625,8.625,1013.0,44.125,0.0,24,16,12.0,87.75,4.375,1014.125,69.5,0.0,32,27,10.7,54.625,29.125,1004.125,73.125,0.0,28,23,7.4,76.25,3.625,1012.0,65.5,0.0,22,13,13.1,81.5,9.875,1014.875,39.125,0.0,21,18,8.1,92.25,17.5,1013.375,84.25,0.0,26,17,8.7,59.0,10.375,1015.375,0.0,0.0,37,28,9.0,38.75,7.25,1009.0,57.25,0.0,22,20,8.3,95.0,2.75,1009.75,85.625
2018-06-28,0.0,27,19,10.8,59.0,6.25,1019.5,12.625,0.0,21,13,12.7,70.0,4.5,1014.625,59.375,0.0,25,14,11.6,66.0,18.5,1014.375,37.25,0.0,33,22,11.9,77.75,5.375,1012.375,56.125,0.0,25,16,12.0,85.375,6.375,1014.5,57.375,0.0,31,27,10.7,59.0,24.0,1004.25,69.75,0.0,29,19,8.8,77.125,2.75,1012.0,63.375,0.0,25,15,13.1,78.375,11.5,1015.0,32.125,0.0,21,17,9.4,91.0,17.875,1013.75,74.5,0.0,24,16,8.7,61.75,9.875,1016.625,0.0,0.0,37,28,9.0,39.375,6.5,1008.625,57.625,0.0,25,21,8.3,92.0,3.75,1008.75,82.5
2018-06-29,0.0,27,19,10.8,55.5,6.75,1018.875,12.75,0.0,23,14,12.7,63.5,4.5,1014.375,31.5,0.0,21,16,7.5,76.0,21.375,1014.125,61.75,0.0,32,23,13.0,78.0,6.75,1012.375,26.25,0.0,26,16,13.0,82.875,7.0,1014.5,40.625,0.0,32,25,12.0,58.5,19.125,1005.375,53.0,0.0,26,19,6.0,80.0,3.0,1011.375,80.875,0.0,23,14,13.1,74.875,13.25,1015.375,14.375,0.0,22,16,10.6,85.875,17.5,1014.5,67.125,0.0,23,15,8.7,60.125,9.75,1017.0,0.0,0.0,33,25,9.0,65.0,9.25,1009.375,69.25,0.0,28,22,8.3,82.75,4.5,1005.375,73.25
2018-06-30,0.0,27,20,10.8,56.25,7.875,1016.75,14.75,0.0,24,14,12.6,57.0,4.875,1014.125,26.125,0.0,20,16,6.1,84.875,18.375,1015.125,71.125,0.0,30,23,13.0,79.625,8.625,1012.125,8.75,0.0,26,17,13.0,79.875,4.625,1014.25,41.625,0.0,35,26,13.1,52.25,19.25,1006.375,37.375,0.0,30,16,8.8,72.125,4.125,1011.25,63.75,0.0,26,13,13.1,76.875,9.875,1014.5,8.5,0.0,23,17,12.9,87.375,17.125,1013.875,54.0,0.0,26,15,8.7,51.875,9.25,1016.625,0.0,0.0,35,25,11.6,62.25,4.375,1008.875,49.625,0.0,29,23,9.5,77.875,5.0,1004.0,64.75
2018-07-01,0.0,28,19,10.8,58.0,4.875,1017.0,12.75,0.0,16,11,7.9,83.25,4.0,1014.25,76.5,0.0,21,14,7.5,79.75,17.125,1015.25,60.25,0.0,30,25,10.7,79.125,6.625,1012.125,46.5,0.0,24,17,13.0,87.25,5.125,1013.75,45.0,0.0,35,27,12.0,50.375,17.75,1006.5,65.75,0.0,30,21,8.8,70.875,4.0,1011.625,63.625,0.0,23,13,13.1,78.5,8.75,1014.0,32.5,0.0,23,18,8.1,88.125,17.5,1013.75,75.375,0.0,26,16,8.7,56.75,9.0,1016.0,0.0,0.0,36,26,9.0,54.125,6.625,1008.75,50.75,0.0,29,24,8.3,80.125,5.25,1004.25,76.75
2018-07-02,0.0,28,20,10.8,50.5,9.375,1016.5,5.0,0.0,22,14,12.6,62.375,4.875,1013.625,42.625,0.0,21,15,6.1,81.25,17.875,1015.375,70.5,0.0,30,25,13.0,76.75,7.375,1012.25,38.25,0.0,27,18,13.0,78.0,5.875,1013.75,46.75,0.0,36,27,13.1,52.625,21.25,1005.625,54.75,0.0,24,19,6.0,81.625,2.625,1011.875,75.375,0.0,23,15,9.4,78.375,8.375,1014.0,71.625,0.0,22,17,8.1,87.875,16.875,1013.75,77.125,0.0,26,18,8.7,55.625,9.0,1015.375,0.625,0.0,36,26,11.6,53.75,6.0,1008.75,45.5,0.0,29,23,9.5,77.5,5.75,1002.5,60.0
2018-07-03,0.0,24,18,10.1,66.625,12.0,1018.375,44.25,0.0,26,14,12.6,58.125,4.125,1013.25,27.625,0.0,20,15,6.1,83.625,17.375,1016.375,72.5,0.0,31,22,13.0,76.75,6.125,1011.875,36.0,0.0,25,17,13.0,82.375,7.125,1014.375,41.5,0.0,34,27,13.0,52.375,28.25,1006.75,46.625,0.0,30,20,8.8,71.25,4.25,1011.5,69.875,0.0,24,13,13.1,69.875,11.25,1014.25,11.5,0.0,23,17,11.9,85.875,19.5,1013.0,71.75,0.0,29,18,8.7,54.625,8.625,1014.5,9.875,0.0,37,26,11.6,45.125,8.0,1008.5,46.75,0.0,29,24,12.0,77.5,5.875,1001.75,55.75
2018-07-04,0.0,26,17,10.1,72.125,8.125,1019.75,42.125,0.0,27,14,12.7,57.375,5.375,1012.25,37.875,0.0,21,15,7.5,84.625,19.125,1017.625,66.625,0.0,31,24,13.0,73.625,6.625,1012.125,24.125,0.0,23,18,10.7,89.25,7.5,1014.375,71.5,0.0,33,27,10.7,52.375,29.625,1007.5,61.5,0.0,28,18,7.4,76.375,3.625,1012.0,68.125,0.0,24,14,13.1,66.0,11.75,1015.0,5.625,0.0,20,17,8.1,93.25,16.25,1012.625,84.0,0.0,26,16,8.7,58.125,8.375,1016.0,0.5,0.0,33,28,11.6,55.5,8.75,1010.0,49.125,0.0,30,23,9.5,74.75,5.25,1001.25,68.25
2018-07-05,0.0,29,20,10.8,59.75,6.375,1018.75,10.125,0.0,23,15,12.6,58.25,4.75,1012.875,24.25,0.0,21,15,7.5,79.125,23.5,1017.625,63.75,0.0,32,25,13.0,73.5,8.25,1012.5,37.25,0.0,23,19,10.7,90.125,8.125,1014.375,76.5,0.0,33,27,10.7,52.625,29.5,1007.125,69.0,0.0,28,16,6.0,76.875,3.125,1012.375,75.875,0.0,22,14,12.0,75.0,12.0,1015.375,49.0,0.0,22,15,9.4,88.875,16.375,1013.125,71.25,0.0,28,16,8.7,49.875,8.375,1015.125,13.625,0.0,32,26,9.0,63.75,8.25,1011.0,57.375,0.0,31,24,13.2,72.0,5.375,1001.625,39.5
2018-07-06,0.0,29,20,10.8,53.0,5.0,1019.375,15.375,0.0,25,14,12.6,59.375,5.0,1012.875,18.75,0.0,21,16,7.5,74.75,23.0,1017.875,61.875,0.0,32,26,13.0,71.5,8.125,1012.625,28.875,0.0,23,19,11.9,89.5,7.625,1014.375,72.625,0.0,33,26,13.0,54.625,24.875,1006.125,60.5,0.0,29,19,7.4,75.875,3.75,1011.25,70.125,0.0,21,15,13.0,80.25,10.875,1015.625,54.375,0.0,22,17,9.4,89.5,18.625,1013.5,82.25,0.0,26,16,8.7,55.625,9.0,1014.5,5.375,0.0,32,24,9.0,61.75,6.5,1012.0,44.25,0.0,31,25,13.2,71.625,4.75,1001.625,35.0
2018-07-07,0.0,27,19,10.9,53.125,10.875,1018.625,7.875,0.0,22,14,12.6,62.25,4.625,1012.875,42.625,0.0,20,16,8.9,74.875,23.375,1017.875,49.0,0.0,32,22,12.9,74.625,7.75,1011.5,35.625,0.0,24,18,11.9,83.5,7.25,1014.75,53.625,0.0,31,25,8.1,65.0,27.875,1004.125,77.875,0.0,30,23,10.2,78.625,4.125,1010.625,61.625,0.0,24,15,13.0,69.75,11.375,1014.5,43.375,0.0,24,16,10.6,82.875,19.75,1013.625,52.25,0.0,25,15,8.7,62.875,9.75,1014.25,0.0,0.0,36,24,11.6,53.625,6.75,1011.25,46.25,0.0,29,24,12.0,74.625,3.375,1002.875,53.75
2018-07-08,0.0,27,21,10.9,49.625,14.75,1017.0,7.125,0.0,25,15,12.6,58.125,4.625,1013.75,21.125,0.0,22,15,8.9,69.5,22.625,1017.25,44.875,0.0,32,22,12.9,71.875,7.125,1012.25,8.25,0.0,24,17,10.7,85.0,8.25,1014.75,67.375,0.0,26,24,9.4,76.875,26.375,1004.25,72.25,0.0,30,23,11.6,76.75,4.375,1010.625,54.375,0.0,24,14,13.0,70.75,13.0,1015.5,13.5,0.0,23,17,11.9,86.125,19.25,1013.75,59.125,0.0,26,15,8.7,61.125,8.5,1016.625,0.0,0.0,36,26,10.3,44.375,5.5,1011.25,37.0,0.0,27,23,8.3,87.875,3.75,1003.5,69.125
2018-07-09,0.0,23,19,5.4,67.875,7.0,1018.375,53.5,0.0,23,15,12.6,57.25,4.75,1013.875,29.5,0.0,23,17,8.9,73.125,21.625,1017.375,66.625,0.0,32,23,12.9,72.875,7.0,1013.125,20.375,0.0,23,19,10.7,89.75,6.0,1015.5,75.625,0.0,30,24,9.4,70.75,28.0,1004.0,86.625,0.0,30,21,11.6,73.625,4.875,1011.0,19.125,0.0,22,14,12.0,74.25,11.875,1015.625,40.875,0.0,23,17,8.1,87.25,17.375,1014.625,76.25,0.0,26,15,8.7,54.0,8.5,1016.375,1.375,0.0,36,26,10.3,47.375,6.625,1011.875,50.375,0.0,30,23,9.5,87.375,2.625,1004.25,79.375
